URL,title,snippet
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTDfAAO,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://www.iss.nus.edu.sg/executive-education/course/detail/statistics-bootcamp--ii/data-science,Search for IT Short Courses in Singapore | Course Finder | NUS-ISS,"//<![CDATA[ var theForm = document.forms['aspnetForm']; if (!theForm) {     theForm = document.aspnetForm; } function __doPostBack(eventTarget, eventArgument) {     if (!theForm.onsubmit || (theForm.onsubmit() != false)) {         theForm.__EVENTTARGET.value = eventTarget;         theForm.__EVENTARG"
https://www.ntu.edu.sg/business/admissions/NEE/FlexiMasters/fleximasters-in-accounting-analytics-and-digital-forensics#Content_C016_Col00,FlexiMasters in Accounting Analytics and Digital Forensics | Nanyang Business School | NTU Singapore,"Privacy Notice                  This site uses cookies to offer you a better browsing experience. By continuing, you are agreeing to the use of cookies on your device as described in our privacy policy.                   Close                   <iframe src=""https://www.googletagmanager.com/ns.html?i"
https://www.rp.edu.sg/ace/short-course/Detail/an-introduction-to-code-free-machine-learning,An Introduction to Code-Free Machine Learning,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-NF9NKJ9""                 height=""0"" width=""0"" style=""display:none;visibility:hidden"" sandbox></iframe>                                        Teachers               Parents     Alumni     Careers@RP                     .menu .col-md-4 ul l"
https://academy.smu.edu.sg/data-modelling-and-forecasting-2576,Data Modelling and Forecasting | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRDSP10,,<span>JavaScript is required</span>
https://www.iss.nus.edu.sg/executive-education/course/detail/information-architecture-for-data-driven--insights/software-systems,Information Architecture for Data-driven Insights,"//<![CDATA[ var theForm = document.forms['aspnetForm']; if (!theForm) {     theForm = document.aspnetForm; } function __doPostBack(eventTarget, eventArgument) {     if (!theForm.onsubmit || (theForm.onsubmit() != false)) {         theForm.__EVENTTARGET.value = eventTarget;         theForm.__EVENTARG"
https://academy.smu.edu.sg/graduate-certificate-strategic-digital-transformation-finance-module-3-improving-financial-outcomes,Strategic Digital Transformation in Finance Module 3: Improving Financial Outcomes with Data Analytics - Going Beyond the Ledger | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRBDA10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRDDAVL,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRFPFMC,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000001obdLAAQ,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRRPAFI,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRRPAPP,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000Lnt9IAC&_gl=1*75cqco*_ga*MjQ0NTU2NTQ3LjE3NDg1MDc2NTE.*_ga_DHW4KKBPC5*czE3NDg4NTkyMDYkbzUkZzEkdDE3NDg4NTk0OTckajQ2JGwwJGgw&_ga=2.182425188.2112367549.1748854783-244556547.1748507651,"Course Detail(DGT096 : AI-Enhanced Automation for Accounting and Finance: Leveraging RPA, VBA, ChatGPT, and Copilot for Innovation and Productivity)","Course Detail(DGT096 : AI-Enhanced Automation for Accounting and Finance: Leveraging RPA, VBA, ChatGPT, and Copilot for Innovation and Productivity)                                                                                                                                              .site-head"
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002l4OiAAI,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002l8HDAAY,Course Detail(DGT047B : Robotics Process Automation (Classroom)),Course Detail(DGT047B : Robotics Process Automation (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     t
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTCAAA4,Course Detail(DGT041v : Understanding and managing emerging technologies (Live Webinar)),Course Detail(DGT041v : Understanding and managing emerging technologies (Live Webinar))                                                                                                                                              .site-header .inverted {                     position: fixed !importan
https://academy.smu.edu.sg/graduate-certificate-digital-finance-module-2-digital-assets-blockchain-technology-1986,Digital Finance Module 2: Digital Assets and Blockchain Technology | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/graduate-certificate-digital-finance-module-3-ai-and-robotic-process-automation-1991,Digital Finance Module 3: AI and Robotic Process Automation | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/graduate-certificate-digital-finance-module-4-iot-and-cloud-1971,Digital Finance Module 4: IoT and Cloud | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/graduate-certificate-digital-finance-module-6-managing-expanding-cyber-risks-1981,Digital Finance Module 6: Managing Expanding Cyber Risks | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://stms.polite.edu.sg/student/ihlcourse/detail/5ac70f8f-4f07-4404-a409-3d2d345210bf,Course details,"Skip to main contentSign inRegister interestRegister interestContactFeedbackReport Vulnerability|Privacy Statement|Terms of UseBest viewed using the latest 3 versions of Microsoft Edge, Mozilla Firefox, Safari and Google Chrome©2025 Polytechnics and ITE. All Rights Reserved.Last updated: 01/08/2025C"
https://www.thedigitalacademy.tech.gov.sg/course/detail/business-process--reengineering,Business Process Reengineering,Home                               About Us                                                           Practitioners                                           Partners                                           Communities                                                          Programmes            
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTBzAAO&_ga=2.36427049.801339031.1671073418-1149870743.1670913560,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://www.thedigitalacademy.tech.gov.sg/course/detail/business-process--reengineering,Business Process Reengineering,Home                               About Us                                                           Practitioners                                           Partners                                           Communities                                                          Programmes            
https://academy.smu.edu.sg/graduate-certificate-strategic-digital-transformation-finance-module-1-digital-strategy-finance,Strategic Digital Transformation in Finance Module 1: Digital Strategy for Finance Managers | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/graduate-certificate-strategic-digital-transformation-finance-module-2-digitalisation,Strategic Digital Transformation in Finance Module 2: Digitalisation Implementation in Financial Services | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000g27nAAA,Course Detail(BF005i : Capital Planning),Course Detail(BF005i : Capital Planning)                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;       
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002wlKBAAY,Course Detail(ESG004v : Embarking on Green and Sustainable Financing (Live Webinar)),Course Detail(ESG004v : Embarking on Green and Sustainable Financing (Live Webinar))                                                                                                                                              .site-header .inverted {                     position: fixed !important;  
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000g27nAAA,Course Detail(BF005i : Capital Planning),Course Detail(BF005i : Capital Planning)                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;       
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000fzTCAAY&_ga=2.216331551.801339031.1671073418-1149870743.1670913560,Course Detail(BF004i : Working Capital and Treasury Management),Course Detail(BF004i : Working Capital and Treasury Management)                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     to
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000001sHgyAAE,Course Detail(BF190 : Financial Analysis: Validating Business Performance with ChatGPT),Course Detail(BF190 : Financial Analysis: Validating Business Performance with ChatGPT)                                                                                                                                              .site-header .inverted {                     position: fixed !important
https://www.accapdhub.com/Course/Details/cdcf153e42c8dbad4d37b0243e2de9ed/M-A-%E2%80%93-A-Financial-Due-Diligence---Valuation-Perspective,ACCA,.notificationBar { font-size: 18px; } @media (max-width: 411px) { .notificationBar { font-size: 10px; padding: 5px; } } .tt-dropdown-menu { min-width: 160px; position: absolute; z-index: 100; padding: 5px 0; background-color: #fff; -moz-background-clip: padding; background-clip: padding-box; width: 
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g28000001BJ5wAAG,Course Detail(IT023C : Business Analysis and Planning: Using Excel What-If Analysis (Classroom)),Course Detail(IT023C : Business Analysis and Planning: Using Excel What-If Analysis (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed !
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTBXAA4&_ga=2.202576280.801339031.1671073418-1149870743.1670913560,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTE2AAO,Course Detail(IT037v : Financial Modelling & Analysis (Synchronous e-learning)),Course Detail(IT037v : Financial Modelling & Analysis (Synchronous e-learning))                                                                                                                                              .site-header .inverted {                     position: fixed !important;       
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTAeAAO&_ga=2.253255049.1079455252.1673494120-1149870743.1670913560,Course Detail(A249v : Financial Reporting : Analysis from A Managerial Perspective (Synchronous e-learning)),Course Detail(A249v : Financial Reporting : Analysis from A Managerial Perspective (Synchronous e-learning))                                                                                                                                              .site-header .inverted {                     posit
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTCOAA4&_ga=2.15071807.801339031.1671073418-1149870743.1670913560,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g28000003tee5AAA,Course Detail(IT072 : Introduction to Python for Accounting and Finance Professionals),Course Detail(IT072 : Introduction to Python for Accounting and Finance Professionals)                                                                                                                                              .site-header .inverted {                     position: fixed !important;
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g0K00000FqfgmQAB,Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom)),Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000st2GAAQ,Course Detail(WD012 : WSQ Let's work on easy-to-understand reports! Effective data visualisation and communication (Classroom)),Course Detail(WD012 : WSQ Let's work on easy-to-understand reports! Effective data visualisation and communication (Classroom))                                                                                                                                              .site-header .inverted {       
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTCOAA4&_ga=2.15071807.801339031.1671073418-1149870743.1670913560,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g0K00000FqfgmQAB,Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom)),Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000fzSEAAY&_ga=2.12235069.801339031.1671073418-1149870743.1670913560,Course Detail(MP004i : Finance Business Partnering),Course Detail(MP004i : Finance Business Partnering)                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !import
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000g2XqAAI,"Course Detail(E012i : Speaking Up, Raising Concerns & Whistleblowing (E-Learning))","Course Detail(E012i : Speaking Up, Raising Concerns & Whistleblowing (E-Learning))                                                                                                                                              .site-header .inverted {                     position: fixed !important;    "
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000MDDHIA4,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRETC10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRMRSVL,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g0K00000AwmzwQAB,Course Detail(BF305 : Effective Finance Business Partnering),Course Detail(BF305 : Effective Finance Business Partnering)                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000LXzMIAW,Course Detail(BF303 : Effective Finance Business Partnering for Public Sector Professionals (Classroom)),Course Detail(BF303 : Effective Finance Business Partnering for Public Sector Professionals (Classroom))                                                                                                                                              .site-header .inverted {                     position:
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRETC10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRMRSVL,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000LXzMIAW,Course Detail(BF303 : Effective Finance Business Partnering for Public Sector Professionals (Classroom)),Course Detail(BF303 : Effective Finance Business Partnering for Public Sector Professionals (Classroom))                                                                                                                                              .site-header .inverted {                     position:
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRPAE10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRCCF10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRPAE10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRCCF10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRFC101,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000M3VHIA0,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000M3VHIA0,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTCAAA4,Course Detail(DGT041v : Understanding and managing emerging technologies (Live Webinar)),Course Detail(DGT041v : Understanding and managing emerging technologies (Live Webinar))                                                                                                                                              .site-header .inverted {                     position: fixed !importan
https://iia.org.sg/ccms.r?pageid=6046&tenid=IIAS&NavCMD=NextPage%7C2&ROXY=0x000000000025a387&DISPMODE=Calendar,Training and Events Calendar,Skip to main content             	     		             			         			           				                         	         						             						Top Navigation       								  	Create Guest Account   	Join Us       Contact Us   	  Member Portal     	     								                                      
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002wmS1AAI,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002wm78AAA,Course Detail(BF304 : Project Management in Finance Transformation),Course Detail(BF304 : Project Management in Finance Transformation)                                                                                                                                              .site-header .inverted {                     position: fixed !important;                   
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000M3VHIA0,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTCAAA4,Course Detail(DGT041v : Understanding and managing emerging technologies (Live Webinar)),Course Detail(DGT041v : Understanding and managing emerging technologies (Live Webinar))                                                                                                                                              .site-header .inverted {                     position: fixed !importan
https://academy.smu.edu.sg/graduate-certificate-strategic-digital-transformation-finance-module-4-design-thinking-finance-3021,Strategic Digital Transformation in Finance Module 4: Design Thinking for Finance Professionals – The Human-Centered Approach to Innovation | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g28000001BJ8DAAW,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000M3VHIA0,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000M3VHIA0,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTFcAAO,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000M6zOIAS,Course Detail(BM038v : Transform to Perform for Finance Leaders 2.0 (Live Webinar)),Course Detail(BM038v : Transform to Perform for Finance Leaders 2.0 (Live Webinar))                                                                                                                                              .site-header .inverted {                     position: fixed !important;   
https://academy.smu.edu.sg/graduate-certificate-strategic-digital-transformation-finance-module-1-digital-strategy-finance,Strategic Digital Transformation in Finance Module 1: Digital Strategy for Finance Managers | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/graduate-certificate-strategic-digital-transformation-finance-module-2-digitalisation,Strategic Digital Transformation in Finance Module 2: Digitalisation Implementation in Financial Services | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/graduate-certificate-strategic-digital-transformation-finance-module-3-improving-financial-outcomes,Strategic Digital Transformation in Finance Module 3: Improving Financial Outcomes with Data Analytics - Going Beyond the Ledger | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/graduate-certificate-strategic-digital-transformation-finance-module-4-design-thinking-finance-3021,Strategic Digital Transformation in Finance Module 4: Design Thinking for Finance Professionals – The Human-Centered Approach to Innovation | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/graduate-certificate-strategic-digital-transformation-finance-module-5-it-risks-governance-and-3026,"Strategic Digital Transformation in Finance Module 5: IT Risks, Governance and Security Essentials | SMU Academy","<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000LxgZIAS,Course Detail(DGT098v : Transforming Accounting and Finance Workflows with Generative AI and Excel Automation (Live Webinar)),Course Detail(DGT098v : Transforming Accounting and Finance Workflows with Generative AI and Excel Automation (Live Webinar))                                                                                                                                              .site-header .inverted {         
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000LgwXIAS,"Course Detail(DGT094 : Transforming Accounting and Finance: Leveraging RPA, ChatGPT, and Copilot for Efficiency and Innovation)","Course Detail(DGT094 : Transforming Accounting and Finance: Leveraging RPA, ChatGPT, and Copilot for Efficiency and Innovation)                                                                                                                                              .site-header .inverted {       "
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRAPIVL,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRLIMVL,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRMCE11,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRLTCVL,,<span>JavaScript is required</span>
https://academy.smu.edu.sg/graduate-certificate-strategic-digital-transformation-finance-module-6-digital-taxation-disruption,Strategic Digital Transformation in Finance Module 6: Digital Taxation Disruption at the Cutting Edge for Finance Professionals | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://unglobalcompact.sg/foundations-in-corporate-sustainability,Foundations In Corporate Sustainability – UN Global Compact,Newsroom Contact Us Careers                                       Home Who we are  	Global Impact 	Our Team 	Annual Reports 	Our Enviromental Footprint   Membership  	Local Members 	Global Members   Training & Programmes  	Capability Building For Sustainability 	Carbon Management 	Showcasing Leaders
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000005i3wTAAQ&_ga=2.175599076.738839070.1682997138-1288791266.1643331263,Course Detail(ESG009 : An Introduction to various sustainability reporting standards (Classroom)),Course Detail(ESG009 : An Introduction to various sustainability reporting standards (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed 
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002wlKBAAY,Course Detail(ESG004v : Embarking on Green and Sustainable Financing (Live Webinar)),Course Detail(ESG004v : Embarking on Green and Sustainable Financing (Live Webinar))                                                                                                                                              .site-header .inverted {                     position: fixed !important;  
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000001sBJIAA2&_ga=2.95635284.910148593.1698023524-1473484811.1696211515,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://paiaconsulting.com.sg/sustainability-training/greenhouse-gas-for-organisations/,Greenhouse Gas Accounting for Organisations - Paia Consulting,LinkedIninfo@paiaconsulting.com			       		  		          People Services    	Climate Change and Carbon Services 	Strategy and Reporting Services 	GRESB 	Circular Economy 	Sustainable Finance (ESG Finance)   Training    	Supply Chain and Sustainable Procurement 	Sustainability Reporting Course 	Natur
https://academy.smu.edu.sg/environment-social-and-governance-esg-and-materiality-reporting-5356,"Environment, Social and Governance (ESG) and Materiality Reporting | SMU Academy","<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://aventistraining.com/courses/effective-guide-to-sustainability-reporting/,Effective Guide to Sustainability Reporting - Aventis Training,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TM6VLDH3"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe> @media (min-width: 300px){.thrv_symbol_69 #lg-mc4avzta .tve_lg_file.tve-state-active > .tve-content-box-background{border-top: 1px solid var(--tcb-local-color-"
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002l71iAAA&_ga=2.125226249.202043597.1696837186-1473484811.1696211515,Course Detail(ESG012 : From Carbon Calculations to Climate Action: A Practical Guide),Course Detail(ESG012 : From Carbon Calculations to Climate Action: A Practical Guide)                                                                                                                                              .site-header .inverted {                     position: fixed !important; 
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000005i3vpAAA,Course Detail(ESG008v : Key Accounting Considerations in Adopting Green Energy - Implementation of FRS (Live Webinar)),Course Detail(ESG008v : Key Accounting Considerations in Adopting Green Energy - Implementation of FRS (Live Webinar))                                                                                                                                              .site-header .inverted {                
https://paiaconsulting.com.sg/sustainability-training/sustainability-reporting/,Sustainability Reporting Course - Paia Consulting,LinkedIninfo@paiaconsulting.com			       		  		          People Services    	Climate Change and Carbon Services 	Strategy and Reporting Services 	GRESB 	Circular Economy 	Sustainable Finance (ESG Finance)   Training    	Supply Chain and Sustainable Procurement 	Sustainability Reporting Course 	Natur
https://www.sec.org.sg/new-sustainability-course.html,Singapore Environment Council (SEC),"By using this website, you accept our use of cookies to improve your experience. Please visit our privacy statement page for more information about cookies and how we use them. Find out moreAccept   <iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-T42HQPN"" height=""0"" width=""0"" style=""dis"
https://academy.smu.edu.sg/advanced-certificate-sustainability-and-sustainable-business-module-2-environmental-carbon-8366,Advanced Certificate in Sustainability and Sustainable Business Module 2: Environmental & Carbon Management for a Sustainable Economy | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/advanced-certificate-sustainability-and-sustainable-business-module-5-sustainable-finance-and,Advanced Certificate in Sustainability and Sustainable Business Module 5: Sustainable Finance and Impact Investing | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/advanced-certificate-sustainability-and-sustainable-business-module-6-sustainability-reporting-and,Advanced Certificate in Sustainability and Sustainable Business Module 6: Sustainability Reporting and Strategic Communication | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://www.suss.edu.sg/courses/short-course/detail/cet258,Attention Required! | Cloudflare,"Please enable cookies.                     Sorry, you have been blocked         You are unable to access suss.edu.sg                                                                                                                                                Why have I been blocked?              Th"
https://www.csrworks.com/gri-training/,GRI Standards Certified Training Course - CSRWorks International,Skip to content  		 		  			 			   	 					 			  				 				    	 	  		 	  	 	   			 			 			 			 			  				HomeAbout Us  	About CSRWorks Consulting  	Sustainability Reporting	External Assurance	Materiality	Stakeholder Engagement	DJSI	EcoVadis	CDP	All Services Training  	GRI Standards Certified Training C
https://academy.smu.edu.sg/courses/advanced-certificate-sustainability-and-sustainable-business-module-1-introduction,Advanced Certificate in Sustainability and Sustainable Business Module 1: Introduction to Sustainability and Strategic Community Investment | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
